id,name,city,state,country_code,latitude,longitude,ports,power_kw,power_class,is_fast_dc
313472,Co-Operqative Bank - Zeon,Kathirur,Kerala,IN,11.787886,75.533021,3.0,30.0,AC_HIGH_(22-49kW),False
313471,Down Town Mall - Zeon,Thalasseri,Kerala,IN,11.745123,75.495419,2.0,60.0,DC_FAST_(50-149kW),True
313469,Issacs Centre Square - Zeon,Sulthan Batheri,Kerala,IN,11.661242,76.255681,1.0,24.0,AC_HIGH_(22-49kW),False
313468,Great Trails Wayanad by GRT Hotels,Kalpetta,Kerala,IN,11.630456,76.018146,1.0,22.0,AC_HIGH_(22-49kW),False
313467,Nesto Hypermarket - Zeon,Kalpetta,Kerala,IN,11.603114,76.083149,1.0,24.0,AC_HIGH_(22-49kW),False
313465,HiLite Mall - Zeon,Kozhikode,Kerala,IN,11.248102,75.834136,4.0,120.0,DC_FAST_(50-149kW),True
313464,HiLite Business Park - Zeon,Kozhikode,Kerala,IN,11.247016,75.834679,3.0,60.0,DC_FAST_(50-149kW),True
313461,Nesto Hypermarket - Zeon,Kottakkal,Kerala,IN,10.995739,75.99211,2.0,60.0,DC_FAST_(50-149kW),True
313460,Club Sulaimani - Zeon,Kottakkal,Kerala,IN,10.983867,75.99803,1.0,24.0,AC_HIGH_(22-49kW),False
313459,Nesto Hypermarket Zeon,Thirur,Kerala,IN,10.907726,75.920326,2.0,60.0,DC_FAST_(50-149kW),True
313458,Emirates Mall - Zeon,Edappal,Kerala,IN,10.786021,76.008162,1.0,24.0,AC_HIGH_(22-49kW),False
313456,Hotel Devaragam,Guruvayur,Kerala,IN,10.595623,76.044598,1.0,24.0,AC_HIGH_(22-49kW),False
313455,Nesto Hypermarket,Thrissur,Kerala,IN,10.539926,76.192888,2.0,60.0,DC_FAST_(50-149kW),True
313454,Dream City Convention Center,Pattikkad,Kerala,IN,10.555872,76.322823,1.0,24.0,AC_HIGH_(22-49kW),False
313453,Chennai Ananda Bhavan,Thrissur,Kerala,IN,10.51276,76.258917,2.0,60.0,DC_FAST_(50-149kW),True
313452,Hilite Mall,Thrissur,Kerala,IN,10.495489,76.256803,5.0,120.0,DC_FAST_(50-149kW),True
313451,Mughal Mall,Kodungallur,Kerala,IN,10.231319,76.197243,2.0,60.0,DC_FAST_(50-149kW),True
313450,Maxx Inn M Star,Angamaly,Kerala,IN,10.222724,76.375698,1.0,24.0,AC_HIGH_(22-49kW),False
313449,Club Mahindra Resort - Cherai Beach,Cherai,Kerala,IN,10.137094,76.18029,2.0,22.0,AC_HIGH_(22-49kW),False
313447,Grand Mall,Edappalli,Kerala,IN,10.02416,76.308712,3.0,60.0,DC_FAST_(50-149kW),True
313446,Gokul Oottupura Restaurant,Edappalli,Kerala,IN,10.011145,76.312497,1.0,50.0,DC_FAST_(50-149kW),True
313445,Brunton Boatyard,Cochin,Kerala,IN,9.968305,76.245709,1.0,24.0,AC_HIGH_(22-49kW),False
313444,Casino Hotel,Kochi,Kerala,IN,9.961431,76.269491,1.0,22.0,AC_HIGH_(22-49kW),False
313443,Hotel Ganga Grand,Moovattupuzha,Kerala,IN,9.981771,76.578304,2.0,60.0,DC_FAST_(50-149kW),True
313442,Eden Wood Resorts,Munnar,Kerala,IN,10.025676,77.053771,1.0,22.0,AC_HIGH_(22-49kW),False
313441,Club Mahindra Aleppey Resort,Arookutty,Kerala,IN,9.859751,76.335824,2.0,22.0,AC_HIGH_(22-49kW),False
313440,CGH Marari Beach,Mararikulam,Kerala,IN,9.596034,76.30277,1.0,22.0,AC_HIGH_(22-49kW),False
313439,Cassia Restaurant,Alappuzha,Kerala,IN,9.518714,76.327485,2.0,60.0,DC_FAST_(50-149kW),True
313438,Hotel Aida,Kottayam,Kerala,IN,9.58288,76.521686,1.0,50.0,DC_FAST_(50-149kW),True
313437,The Windsor Castle Hotel,Kottayam,Kerala,IN,9.571548,76.519369,1.0,24.0,AC_HIGH_(22-49kW),False
313436,Club Mahindra Resort - Thekkadi,Kumali,Kerala,IN,9.603437,77.171548,2.0,22.0,AC_HIGH_(22-49kW),False
313435,RD Cinemas,Mundakkayam,Kerala,IN,9.544093,76.877335,1.0,24.0,AC_HIGH_(22-49kW),False
313434,Kanthari Restaurants,Changanassery,Kerala,IN,9.455165,76.542424,1.0,24.0,AC_HIGH_(22-49kW),False
313433,Mannil Green Solutions,Mavelikkara,Kerala,IN,9.283238,76.53084,2.0,60.0,DC_FAST_(50-149kW),True
313432,Phills Hub - Zeon,Pathanamthitta,Kerala,IN,9.316719,76.800971,3.0,24.0,AC_HIGH_(22-49kW),False
313431,Wyte Portico Hotel,Adoor,Kerala,IN,9.161948,76.721496,1.0,24.0,AC_HIGH_(22-49kW),False
313430,Pooyappalli Service Co-Operative Bank Ltd,Kollam,Kerala,IN,8.898682,76.742138,4.0,30.0,AC_HIGH_(22-49kW),False
313420,N and N Station,Kottiyam,Kerala,IN,8.864731,76.660483,2.0,30.0,AC_HIGH_(22-49kW),False
313419,Amma Veedu Restaurent,Ayoor,Kerala,IN,8.930368,76.85382,1.0,30.0,AC_HIGH_(22-49kW),False
313418,DM Charging,Parippilli,Kerala,IN,8.812579,76.756752,2.0,60.0,DC_FAST_(50-149kW),True
313417,New Indraprastha (EVOK) EVCS,Kallambalam,Kerala,IN,8.79202,76.770632,1.0,30.0,AC_HIGH_(22-49kW),False
313416,Vazhiyorakkada Hotel,KIlimamoor,Kerala,IN,8.785763,76.8837,1.0,30.0,AC_HIGH_(22-49kW),False
313406,Astro Burgers,Attingal,Kerala,IN,8.687608,76.829924,1.0,24.0,AC_HIGH_(22-49kW),False
313405,Edackodu Bank EVCS,Thiruvananthapuram,Kerala,IN,8.6715,76.834998,3.0,60.0,DC_FAST_(50-149kW),True
313404,Kerala EV Vembayam,Thiruvananthapuram,Kerala,IN,8.651755,76.92798,2.0,60.0,DC_FAST_(50-149kW),True
313403,Ultralink EVCS Charging Station,Thiruvananthapuram,Kerala,IN,8.330757,77.142376,2.0,30.0,AC_HIGH_(22-49kW),False
313402,Club Mahindra Resort Poovar,Thiruvananthapuram,Kerala,IN,8.306584,77.086086,2.0,22.0,AC_HIGH_(22-49kW),False
313401,Powerhub EVCS Attukal,Thiruvananthapuram,Kerala,IN,8.466545,76.960808,2.0,30.0,AC_HIGH_(22-49kW),False
313400,Sleeba & Sons Station,Thiruvananthapuram,Kerala,IN,8.544983,76.972298,1.0,60.0,DC_FAST_(50-149kW),True
313399,JKV Power Hub,Thiruvananthapuram,Kerala,IN,8.503668,76.953916,1.0,30.0,AC_HIGH_(22-49kW),False
313398,Hilton Garden Inn Trivandrum,Thiruvananthapuram,Kerala,IN,8.499635,76.950299,2.0,60.0,DC_FAST_(50-149kW),True
313397,CBC Motors Charging Station,Thiruvananthapuram,Kerala,IN,8.465872,76.939098,1.0,60.0,DC_FAST_(50-149kW),True
313396,Trivandrum Airport T1,Thiruvananthapuram,Kerala,IN,8.476058,76.91831,2.0,30.0,AC_HIGH_(22-49kW),False
313395,Trivandrum Airport T2,Thiruvananthapuram,Kerala,IN,8.488387,76.922451,2.0,30.0,AC_HIGH_(22-49kW),False
313394,V Kay Super Market,Thiruvananthapuram,Kerala,IN,8.57509,76.868417,1.0,30.0,AC_HIGH_(22-49kW),False
313393,ChargeMOD EVCS Hub,Thiruvananthapuram,Kerala,IN,8.550684,76.878488,3.0,60.0,DC_FAST_(50-149kW),True
313392,Delta Power Kulathoor,Thiruvananthapuram,Kerala,IN,8.542037,76.875819,3.0,60.0,DC_FAST_(50-149kW),True
313391,KIMS Hospital Trivandrum (EVOK),Thiruvananthapuram,Kerala,IN,8.514471,76.907847,1.0,30.0,AC_HIGH_(22-49kW),False
313390,Alpha EVCS Yahoo Super Bazar,Thiruvanthapuram,Kerala,IN,8.510832,76.90484,2.0,60.0,DC_FAST_(50-149kW),True
312635,Mansavi SuperCharge Point,G B Nagar,Uttar Pradesh,IN,28.455186,77.503585,1.0,30.0,AC_HIGH_(22-49kW),False
312412,Sri Sai Kanchetty Family Restaurant,Dichpally,Telangana,IN,18.632171,78.20817,1.0,60.0,DC_FAST_(50-149kW),True
312374,Hotel Topline,Dhule,Maharashtra,IN,20.836968,74.75561,1.0,60.0,DC_FAST_(50-149kW),True
312373,Hotel Mayur Express,Sangamner,Maharashtra,IN,19.520114,74.202737,1.0,30.0,AC_HIGH_(22-49kW),False
312061,FC - JioBP - The Bengal Dhaba,Kalyani,West Bengal,IN,22.922668,88.456284,1.0,60.0,DC_FAST_(50-149kW),True
312060,FC - JioBP - WBSDCL Athupur,Barrakpore,West Bengal,IN,22.839467,88.385864,1.0,30.0,AC_HIGH_(22-49kW),False
312059,FC - Jio-BP - Khardaha,Khardaha,West Bengal,IN,22.706572,88.374349,1.0,60.0,DC_FAST_(50-149kW),True
312058,FC - Tata Power - Taj Raajkutir,Kolkata,West Bengal,IN,22.573506,88.4023,1.0,30.0,AC_HIGH_(22-49kW),False
312046,Azadpur Metro Station,Delhi,Delhi,IN,28.706612,77.182108,4.0,60.0,DC_FAST_(50-149kW),True
311985,Village Vatika Restaurant And Hotel,Danora,Madhya Pradesh,IN,21.885671,77.883991,1.0,60.0,DC_FAST_(50-149kW),True
311983,Vithal Kamats,Hinganghat,Maharashtra,IN,20.574439,78.882304,2.0,30.0,AC_HIGH_(22-49kW),False
311977,Hotel Bluemoon,Miduthuru,Andhra Pradesh,IN,15.026219,77.621073,2.0,150.0,DC_ULTRA_(>=150kW),True
311910,Mahaveer Ventures Hotel and Resort - The Padival Grand,Puttur,Karnataka,IN,12.76619,75.19666,2.0,24.0,AC_HIGH_(22-49kW),False
311895,Silavattam Village,"Madurathakam, Chengalpattu Dt",Tamil Nadu,IN,12.481488,79.862522,1.0,,UNKNOWN,False
311813,Mahalaxmi EV Charging STATION,Gautaum Buddha Nagar,Uttar Pradesh,IN,28.54753,77.44491,3.0,9.0,AC_L2_(7.5-21kW),False
311731,"Baboos Triangle, Zeon Charging Station",Kunnamkulam,Kerala,IN,10.719479,76.07748,2.0,60.0,DC_FAST_(50-149kW),True
311680,Etron Energies,Chennai,Tamil Nadu,IN,13.07148,80.11256,1.0,30.0,AC_HIGH_(22-49kW),False
311679,Regency Tiruttani by GRT Hotels,Thiruttani,Tamil Nadu,IN,13.19516,79.64576,1.0,24.0,AC_HIGH_(22-49kW),False
311678,RB Business Centre,Vellore,Tamil Nadu,IN,12.86196,79.13251,1.0,30.0,AC_HIGH_(22-49kW),False
311677,Regency Sameera Vellore by GRT Hotels,Vellore,Tamil Nadu,IN,12.93209,79.13843,1.0,24.0,AC_HIGH_(22-49kW),False
311676,7 Star Green Veg Restaurant,Vaniyambadi,Tamil Nadu,IN,12.64682,78.58269,1.0,60.0,DC_FAST_(50-149kW),True
311648,"Cafe Udupi Ruchi, Ulundurpet",Ulundurpet,Tamil Nadu,IN,11.71937,79.33668,1.0,30.0,AC_HIGH_(22-49kW),False
311647,Hotel Sri Anandhas,Veppur,Tamil Nadu,IN,11.59206,79.15621,1.0,50.0,DC_FAST_(50-149kW),True
311646,"Adyar Ananda Bhavan, Kallakurichi",Kallakurichi,Tamil Nadu,IN,11.71086,78.94797,1.0,60.0,DC_FAST_(50-149kW),True
311645,"Adyar Ananda Bhavan, Attur",Attur,Tamil Nadu,IN,11.592,78.62726,1.0,50.0,DC_FAST_(50-149kW),True
311644,Aswins Veg Restaurant,Perambalur,Tamil Nadu,IN,11.209,78.8828,1.0,50.0,DC_FAST_(50-149kW),True
311643,AVS Imperiaa,Karaikal,Puducherry,IN,10.93799,79.8224,1.0,24.0,AC_HIGH_(22-49kW),False
311642,Golden Sand,Velankanni,Tamil Nadu,IN,10.68292,79.8478,1.0,24.0,AC_HIGH_(22-49kW),False
311641,"Jayaraj Karz, Vallam Pudur Sethi",Thanjavur,Tamil Nadu,IN,10.728,79.04692,1.0,30.0,AC_HIGH_(22-49kW),False
311640,"Kaveri Garage, Tiruchirapalli",Tiruchirappalli,Tamil Nadu,IN,10.85843,78.71129,1.0,50.0,DC_FAST_(50-149kW),True
311639,Hotel Arun Cafe,Viralimalai,Tamil Nadu,IN,10.6244,78.56317,1.0,24.0,AC_HIGH_(22-49kW),False
311638,"Kaveri Garage, Piratiyur",Piratiyur,Tamil Nadu,IN,10.79194,78.65714,1.0,24.0,AC_HIGH_(22-49kW),False
311637,Hotel Malar,Karaikudi,Tamil Nadu,IN,10.07009,78.76079,1.0,30.0,AC_HIGH_(22-49kW),False
311636,Regency Tuticorin by GRT Hotels,Thoothukudi,Tamil Nadu,IN,8.7816,78.10053,1.0,30.0,AC_HIGH_(22-49kW),False
311635,Pearl Garden Resort,Veerapandianpattinam,Tamil Nadu,IN,8.53918,78.11771,1.0,24.0,AC_HIGH_(22-49kW),False
311634,"Sree Saravana Bhavan, Sankagiri",Sangagiri,Tamil Nadu,IN,11.4866,77.99226,1.0,30.0,AC_HIGH_(22-49kW),False
311633,"Milky Mist Cafe, Erode Sathy Highway",Erode,Tamil Nadu,IN,11.3998,77.62536,1.0,50.0,DC_FAST_(50-149kW),True
311632,Texvalley,Erode,Tamil Nadu,IN,11.37172,77.64731,1.0,60.0,DC_FAST_(50-149kW),True
311631,Victory Tata,Erode,Tamil Nadu,IN,11.31239,77.66505,1.0,24.0,AC_HIGH_(22-49kW),False
311630,Sri Kongu Bakes,Perundurai,Tamil Nadu,IN,11.28353,77.55823,1.0,30.0,AC_HIGH_(22-49kW),False
311629,Junior Kuppanna,Avinashi,Tamil Nadu,IN,11.17708,77.24713,1.0,30.0,AC_HIGH_(22-49kW),False
311628,"Sree Annapoorna Hotel, Avinashi",Avinashi,Tamil Nadu,IN,11.17513,77.26342,1.0,60.0,DC_FAST_(50-149kW),True
311627,Cafe Udupi Ruchi,Avinashi,Tamil Nadu,IN,11.17719,77.28392,1.0,50.0,DC_FAST_(50-149kW),True
311626,Annapoorna - NH Avinashi,Avinashi,Tamil Nadu,IN,11.1778,77.28318,1.0,30.0,AC_HIGH_(22-49kW),False
311625,"Ibex River Resort, Pollachi",Pollachi,Tamil Nadu,IN,10.64693,76.91992,1.0,7.4,AC_L1_(<7.5kW),False
311624,Travlounge - Palakkad,Walayar,Kerala,IN,10.82633,76.82033,1.0,30.0,AC_HIGH_(22-49kW),False
311623,Adyar Ananda Bhavan Navakkarai,Navakkarai,Tamil Nadu,IN,10.85592,76.86251,1.0,60.0,DC_FAST_(50-149kW),True
311622,"SR Jungle Resort, Anaikatti",Anaikatti,Tamil Nadu,IN,11.11848,76.75985,1.0,22.0,AC_HIGH_(22-49kW),False
311610,Sundaram Motors Coimbatore,Coimbatore,Tamil Nadu,IN,10.91863,76.98461,1.0,45.0,AC_HIGH_(22-49kW),False
311609,Hotel Sri Mu Saravana Bhavan,Coimbatore,Tamil Nadu,IN,11.00142,77.06625,1.0,25.0,AC_HIGH_(22-49kW),False
311608,IOCL Singanallur,Coimbatore,Tamil Nadu,IN,11.0028,77.03874,1.0,30.0,AC_HIGH_(22-49kW),False
311607,PPS MG Motors,Coimbatore,Tamil Nadu,IN,11.05013,77.05773,1.0,25.0,AC_HIGH_(22-49kW),False
311606,Fairfield by Marriott Coimbatore,Coimbatore,Tamil Nadu,IN,11.03623,77.03736,1.0,30.0,AC_HIGH_(22-49kW),False
311605,Zibe Coimbatore by GRT Hotels,Coimbatore,Tamil Nadu,IN,11.02287,76.99726,1.0,7.4,AC_L1_(<7.5kW),False
311604,3 Star Auto Care,Coimbatore,Tamil Nadu,IN,11.01434,76.98979,1.0,30.0,AC_HIGH_(22-49kW),False
311603,Ibis Coimbatore City Centre,Coimbatore,Tamil Nadu,IN,11.01223,76.98654,1.0,15.0,AC_L2_(7.5-21kW),False
311602,Zone by The Park Hotel,Coimbatore,Tamil Nadu,IN,11.01157,76.98444,1.0,30.0,AC_HIGH_(22-49kW),False
311601,Taj Vivanta Coimbatore,Coimbatore,Tamil Nadu,IN,11.0025,76.97363,1.0,30.0,AC_HIGH_(22-49kW),False
311600,"Welcomhotel By ITC Hotels, Race Course, Coimbatore",Coimbatore,Tamil Nadu,IN,10.99713,76.97389,1.0,60.0,DC_FAST_(50-149kW),True
311599,VEEV Brookfields,Coimbatore,Tamil Nadu,IN,11.00939,76.95905,8.0,30.0,AC_HIGH_(22-49kW),False
311598,Corporation Parking Lot,Coimbatore,Tamil Nadu,IN,11.01695,76.96566,1.0,50.0,DC_FAST_(50-149kW),True
311597,PSV EV Point,Coimbatore,Tamil Nadu,IN,11.08231,76.98681,1.0,30.0,AC_HIGH_(22-49kW),False
311596,Annalakshmi Drive in,Kotagiri,Tamil Nadu,IN,11.42336,76.86669,1.0,15.0,AC_L2_(7.5-21kW),False
311595,Lakshmi Retreat,Kotagiri,Tamil Nadu,IN,11.42998,76.86711,1.0,7.4,AC_L1_(<7.5kW),False
311594,Deccan Park Resort,Ooty,Tamil Nadu,IN,11.39974,76.66623,1.0,7.4,AC_L1_(<7.5kW),False
311593,Sasthapuri Hotels,Gudalur,Tamil Nadu,IN,11.49862,76.49398,1.0,30.0,AC_HIGH_(22-49kW),False
311580,OM MADURAI SARAVANA BHAVAN,Thangalacheri,Tamil Nadu,IN,9.78446,78.094274,1.0,30.0,AC_HIGH_(22-49kW),False
311561,Hotel Star palace,Rameswaram,Tamil Nadu,IN,9.28468,79.29506,1.0,22.0,AC_HIGH_(22-49kW),False
311560,Tucker Rameswaram,Rameshwaram,Tamil Nadu,IN,9.28616,79.27707,1.0,25.0,AC_HIGH_(22-49kW),False
311559,Keerthi Residency,Vani,Tamil Nadu,IN,9.35021,78.88531,1.0,7.4,AC_L1_(<7.5kW),False
311558,MDS Bakery,Ramanathapuram,Tamil Nadu,IN,9.3909,78.8514,1.0,30.0,AC_HIGH_(22-49kW),False
311557,Bheemas Nalabagam,Ramanathapuram,Tamil Nadu,IN,9.36109,78.84638,1.0,22.0,AC_HIGH_(22-49kW),False
311556,Hotel Coral Residency,Ramanathapuram,Tamil Nadu,IN,9.35954,78.83801,1.0,7.4,AC_L1_(<7.5kW),False
311555,Chima Cars,Ramanathapuram,Tamil Nadu,IN,9.36718,78.8099,1.0,25.0,AC_HIGH_(22-49kW),False
311554,BPCL Manamadurai,ManaMadurai,Tamil Nadu,IN,9.68846,78.44998,1.0,30.0,AC_HIGH_(22-49kW),False
311553,Bharat Petroleum COCO Pump Thirupuvanam,Tiruppuvanam,Tamil Nadu,IN,9.81293,78.26301,1.0,30.0,AC_HIGH_(22-49kW),False
311552,Jacks Charging Station,Madurai,Tamil Nadu,IN,9.84301,78.10406,1.0,30.0,AC_HIGH_(22-49kW),False
311551,Jasmine Filling Station,Madurai,Tamil Nadu,IN,9.84111,78.10481,1.0,30.0,AC_HIGH_(22-49kW),False
311550,"Amika Hotel, Madurai",Madurai,Tamil Nadu,IN,9.86373,78.12427,1.0,30.0,AC_HIGH_(22-49kW),False
311549,Ever Power Charging Station,Madurai,Tamil Nadu,IN,9.9017,78.04536,1.0,25.0,AC_HIGH_(22-49kW),False
311548,The Gateway Hotel Madurai,Madurai,Tamil Nadu,IN,9.89713,78.08755,1.0,30.0,AC_HIGH_(22-49kW),False
311547,Tucker Motors Private Limited,Madurai,Tamil Nadu,IN,9.91161,78.09279,1.0,30.0,AC_HIGH_(22-49kW),False
311546,Velammal Hospital and Medical College Parking - 2,Madurai,Tamil Nadu,IN,9.886214,78.151322,1.0,30.0,AC_HIGH_(22-49kW),False
311545,Velammal Hospital and Medical College Parking - 1,Madurai,Tamil Nadu,IN,9.886238,78.150582,1.0,24.0,AC_HIGH_(22-49kW),False
311544,Grand Madurai by GRT Hotels,Madurai,Tamil Nadu,IN,9.885732,78.148628,1.0,60.0,DC_FAST_(50-149kW),True
311543,Regency Madurai by GRT Hotels,Madurai,Tamil Nadu,IN,9.904912,78.096602,1.0,24.0,AC_HIGH_(22-49kW),False
311542,JC Residency Madurai,Madurai,Tamil Nadu,IN,9.937169,78.132689,1.0,50.0,DC_FAST_(50-149kW),True
311541,Courtyard by Marriott Madurai,Madurai,Tamil Nadu,IN,9.941092,78.139465,1.0,30.0,AC_HIGH_(22-49kW),False
311540,Zibe Salem by GRT Hotels,Salem,Tamil Nadu,IN,11.66543,78.14509,1.0,7.4,AC_L1_(<7.5kW),False
311539,"Kaveri Auto Garage, Madurai",Madurai,Tamil Nadu,IN,9.96434,78.06483,1.0,30.0,AC_HIGH_(22-49kW),False
311538,"Aras Kia, Nagarai",Nagari,Tamil Nadu,IN,10.0124,78.01737,1.0,75.0,DC_FAST_(50-149kW),True
311537,Hotel Temple City,Thathampatti,Tamil Nadu,IN,10.07991,77.97778,1.0,50.0,DC_FAST_(50-149kW),True
311536,Hotel Eden Garden,Pandiarajapuram,Tamil Nadu,IN,10.11237,77.93769,1.0,30.0,AC_HIGH_(22-49kW),False
311535,Bharat Petroleum e-charge station,Chinnalapatti,Tamil Nadu,IN,10.2998,77.9413,1.0,30.0,AC_HIGH_(22-49kW),False
311534,Adyar Ananda Bhavan,Dindigul,Tamil Nadu,IN,10.33668,77.95701,1.0,30.0,AC_HIGH_(22-49kW),False
311532,Hotel PVK Grand,Dindigul,Tamil Nadu,IN,10.3741,77.96772,1.0,25.0,AC_HIGH_(22-49kW),False
311531,"Kaveri Garage, Seelapadi",Dindugal,Tamil Nadu,IN,10.38031,77.99536,1.0,60.0,DC_FAST_(50-149kW),True
311530,Vel Saravana bhavan,Dindigul,Tamil Nadu,IN,10.386,77.96756,1.0,60.0,DC_FAST_(50-149kW),True
311529,Jio BP Dindigul,Thadikombu,Tamil Nadu,IN,10.42633,77.95391,1.0,30.0,AC_HIGH_(22-49kW),False
311528,A.R. Fuels,Thadikombu,Tamil Nadu,IN,10.42743,77.95434,1.0,30.0,AC_HIGH_(22-49kW),False
311527,Adyar Ananda Bhavan,Thennilai,Tamil Nadu,IN,10.95696,77.85174,1.0,30.0,AC_HIGH_(22-49kW),False
311526,Sri Venkateshwara Auto Fuels,Karur,Tamil Nadu,IN,10.90851,78.10009,1.0,30.0,AC_HIGH_(22-49kW),False
311525,Subbanna Hotel,Karur,Tamil Nadu,IN,10.95773,78.06033,1.0,30.0,AC_HIGH_(22-49kW),False
311524,The True Saai Works Karur,Karur,Tamil Nadu,IN,10.97867,78.06428,1.0,30.0,AC_HIGH_(22-49kW),False
311523,11 to 11 Family Restaurant,Karur,Tamil Nadu,IN,11.01223,78.06818,1.0,25.0,AC_HIGH_(22-49kW),False
311518,Sri Nathi Restaurant,Paramathi,Tamil Nadu,IN,11.17039,78.03892,1.0,25.0,AC_HIGH_(22-49kW),False
311504,Coastal Grand Hotel,Namakkal,Tamil Nadu,IN,11.23999,78.14177,1.0,30.0,AC_HIGH_(22-49kW),False
311503,Sri Nathi Restaurant,Pappinayakkanpatti,Tamil Nadu,IN,11.27246,78.16423,1.0,30.0,AC_HIGH_(22-49kW),False
311502,Jio-BP Namakkal,Namakkal,Tamil Nadu,IN,11.27967,78.16411,1.0,30.0,AC_HIGH_(22-49kW),False
311501,NEW POESH GARDEN - FAMILY RESTAURANT,Rasipuram,Tamil Nadu,IN,11.44779,78.16161,1.0,60.0,DC_FAST_(50-149kW),True
311500,Adyar Ananda Bhavan - A2B,Rasipuram,Tamil Nadu,IN,11.49253,78.15367,1.0,60.0,DC_FAST_(50-149kW),True
311499,Saravana Parottas,Mallur,Tamil Nadu,IN,11.53586,78.14556,1.0,60.0,DC_FAST_(50-149kW),True
311498,Sai Annapoorna Veg,Santhiyur,Tamil Nadu,IN,11.57838,78.14588,1.0,60.0,DC_FAST_(50-149kW),True
311497,RRK Hitech Petroleum,Santhiyur,Tamil Nadu,IN,11.57853,78.14611,1.0,60.0,DC_FAST_(50-149kW),True
311496,Adyar Ananda Bhavan - A2B,Salem,Tamil Nadu,IN,11.61856,78.107,1.0,60.0,DC_FAST_(50-149kW),True
311495,The True Saai Works Salem,Salem,Tamil Nadu,IN,11.68287,78.12606,1.0,25.0,AC_HIGH_(22-49kW),False
311494,MG Salem,Salem,Tamil Nadu,IN,11.69299,78.11234,1.0,30.0,AC_HIGH_(22-49kW),False
311493,Salem RR Biryani,Salem,Tamil Nadu,IN,11.72134,78.07146,1.0,60.0,DC_FAST_(50-149kW),True
311492,Aasai Aasai Anandha Bhavan,Omalur,Tamil Nadu,IN,11.75299,78.05057,1.0,120.0,DC_FAST_(50-149kW),True
311491,Anandha Bhavan,Omalur,Tamil Nadu,IN,11.75518,78.05113,1.0,50.0,DC_FAST_(50-149kW),True
311490,Jio BP Pulse Salem,Pallapatti,Tamil Nadu,IN,11.82426,78.06513,1.0,60.0,DC_FAST_(50-149kW),True
311489,Annai Ananda Bhavan Restaurant,A.Reddihalli,Tamil Nadu,IN,12.12502,78.13515,1.0,60.0,DC_FAST_(50-149kW),True
311488,M K Agencies,Kerakodahalli,Tamil Nadu,IN,12.27429,78.197,1.0,60.0,DC_FAST_(50-149kW),True
311487,Italian Lounge - Cafe 66,Sappanipatti,Tamil Nadu,IN,12.34146,78.21598,1.0,60.0,DC_FAST_(50-149kW),True
311486,The True Saai Works Krishnagiri,Krishnagiri,Tamil Nadu,IN,12.53084,78.23787,1.0,25.0,AC_HIGH_(22-49kW),False
311485,Hotel Saravana Bhavan Classic,Krishnagiri,Tamil Nadu,IN,12.55407,78.18823,1.0,60.0,DC_FAST_(50-149kW),True
311484,Hotel Saravanaa Bhava,Krishnagiri,Tamil Nadu,IN,12.57037,78.17235,1.0,120.0,DC_FAST_(50-149kW),True
311483,LAVATO - A Premium Lounge,Junjupalli,Tamil Nadu,IN,12.57339,78.16922,1.0,30.0,AC_HIGH_(22-49kW),False
311482,Hotel Saravanaa Bavaa,Krishnagiri,Tamil Nadu,IN,12.589203,78.143947,1.0,120.0,DC_FAST_(50-149kW),True
311481,Sree Saravana Bhavan Veg. Treat,Krishnagiri,Tamil Nadu,IN,12.5819,78.15707,1.0,60.0,DC_FAST_(50-149kW),True
311480,Saravana Bhavan Classic,Sikkarimedu,Tamil Nadu,IN,12.58858,78.14646,1.0,60.0,DC_FAST_(50-149kW),True
311464,Adyar Ananda Bhavan,Chinnar,Tamil Nadu,IN,12.63869,78.06529,1.0,120.0,DC_FAST_(50-149kW),True
311463,DSquare Food Hub,Sundagiri,Tamil Nadu,IN,12.64608,78.04741,1.0,24.0,AC_HIGH_(22-49kW),False
311462,Jio BP Hosur - 2,Nallaganakothapalli,Tamil Nadu,IN,12.67108,77.97997,1.0,60.0,DC_FAST_(50-149kW),True
311461,Starbucks & KFC Shoolagiri,Shoolagiri,Tamil Nadu,IN,12.6807,77.95265,1.0,60.0,DC_FAST_(50-149kW),True
311460,Jio BP Hosur,Kamandoddi,Tamil Nadu,IN,12.68784,77.92684,1.0,30.0,AC_HIGH_(22-49kW),False
311459,Siri Motors,Hosur,Tamil Nadu,IN,12.71462,77.88475,1.0,60.0,DC_FAST_(50-149kW),True
311458,True Sai Tata,Hosur,Tamil Nadu,IN,12.71741,77.87594,1.0,25.0,AC_HIGH_(22-49kW),False
311457,Chennai Silks Hosur,Unknown City,Tamil Nadu,IN,12.74717,77.81056,1.0,60.0,DC_FAST_(50-149kW),True
311456,"Hotel Hills, Hosur",Hosur,Tamil Nadu,IN,12.75413,77.80406,1.0,30.0,AC_HIGH_(22-49kW),False
311455,Sowmya Fuel Station,Attibele,Karnataka,IN,12.78393,77.75433,1.0,30.0,AC_HIGH_(22-49kW),False
311454,Electronic City - BPCL,Bengaluru,Karnataka,IN,12.85327,77.6672,1.0,30.0,AC_HIGH_(22-49kW),False
311453,Monk Mansion,Bengaluru,Karnataka,IN,12.841089,77.664417,2.0,60.0,DC_FAST_(50-149kW),True
311452,BloomSuites,Bengaluru,Karnataka,IN,12.839685,77.659526,1.0,30.0,AC_HIGH_(22-49kW),False
